
country, date, income, users, orders, complaints
Poland,2018-07-13,2030,23,8,3
Poland,2018-07-14,241,14,30,4
Poland,2018-07-15,2172,21,50,2
Poland,2018-07-16,732,36,33,5
Poland,2018-07-17,548,62,0,5
Poland,2018-07-18,1933,40,21,1
Poland,2018-07-19,697,23,12,5
Poland,2018-07-20,2404,30,23,1
Poland,2018-07-21,1850,14,2,5
Poland,2018-07-22,2572,61,7,2
Poland,2018-07-23,2254,39,16,3
Poland,2018-07-24,2308,1,12,5
Poland,2018-07-25,1319,5,48,5
Poland,2018-07-26,2099,74,33,3
Poland,2018-07-27,1436,71,47,0
Poland,2018-07-28,632,18,47,3
Poland,2018-07-29,2046,12,10,3
Poland,2018-07-30,32,0,23,3
Poland,2018-07-31,443,49,26,1
Poland,2018-08-01,310,20,28,3
Poland,2018-08-02,125,59,45,3
Poland,2018-08-03,1562,22,14,3
Poland,2018-08-04,963,79,16,3
Poland,2018-08-05,2962,55,10,0
Poland,2018-08-06,2199,29,36,3
Poland,2018-08-07,152,79,22,5
Poland,2018-08-08,166,34,22,1
Poland,2018-08-09,1211,7,38,0
Poland,2018-08-10,2748,5,45,3
Poland,2018-08-11,1597,10,9,1
Poland,2018-08-12,253,1,43,5
Poland,2018-08-13,1066,27,41,1
Poland,2018-08-14,2309,55,2,4
Poland,2018-08-15,1845,60,29,2
Poland,2018-08-16,2166,44,31,5
Poland,2018-08-17,1175,23,37,2
Poland,2018-08-18,1432,57,24,0
Poland,2018-08-19,663,27,12,5
Poland,2018-08-20,2361,16,3,2
Poland,2018-08-21,896,13,29,5
Poland,2018-08-22,22,36,21,5
Poland,2018-08-23,2802,7,24,0
Poland,2018-08-24,2515,19,20,2
Poland,2018-08-25,1815,22,28,4
Poland,2018-08-26,2041,41,18,4
Poland,2018-08-27,934,6,41,2
Poland,2018-08-28,1424,49,50,1
Poland,2018-08-29,2186,66,37,5
Poland,2018-08-30,910,31,44,3
Poland,2018-08-31,864,32,5,2
Poland,2018-09-01,1784,61,36,4
Poland,2018-09-02,2746,69,7,0
Poland,2018-09-03,1671,51,7,0
Poland,2018-09-04,1233,59,7,5
Poland,2018-09-05,1521,8,35,4
Poland,2018-09-06,1082,55,3,4
Poland,2018-09-07,2363,60,34,1
Poland,2018-09-08,1573,6,2,2
Poland,2018-09-09,2692,60,23,4
Poland,2018-09-10,1382,19,33,5
Poland,2018-09-11,797,54,21,4
Poland,2018-09-12,2015,6,33,2
Poland,2018-09-13,2921,5,17,4
Poland,2018-09-14,947,45,25,2
Poland,2018-09-15,2181,29,8,5
Poland,2018-09-16,1996,62,9,4
Poland,2018-09-17,355,62,0,5
Poland,2018-09-18,2854,6,32,5
Poland,2018-09-19,1183,34,42,3
Poland,2018-09-20,956,77,14,4
Poland,2018-09-21,89,59,29,1
Poland,2018-09-22,864,75,30,4
Poland,2018-09-23,2741,30,40,3
Poland,2018-09-24,1040,21,16,2
Poland,2018-09-25,2759,55,17,1
Poland,2018-09-26,1084,18,6,2
Poland,2018-09-27,1750,29,34,1
Poland,2018-09-28,2790,14,47,3
Poland,2018-09-29,61,50,36,3
Poland,2018-09-30,1446,3,12,1
Poland,2018-10-01,1977,0,6,0
Poland,2018-10-02,1192,35,48,4
Poland,2018-10-03,2981,79,7,5
Poland,2018-10-04,2444,31,21,5
Poland,2018-10-05,1106,7,44,4
Poland,2018-10-06,740,12,13,3
Poland,2018-10-07,1631,32,25,5
Poland,2018-10-08,2630,10,13,5
Poland,2018-10-09,2168,60,21,0
Poland,2018-10-10,2193,30,30,4
Poland,2018-10-11,1704,49,49,5
Poland,2018-10-12,1048,34,12,1
Poland,2018-10-13,2631,78,42,0
Poland,2018-10-14,635,37,5,3
Poland,2018-10-15,1563,11,42,4
Poland,2018-10-16,25,27,50,4
Poland,2018-10-17,1835,56,9,2
Poland,2018-10-18,1414,3,36,0
Poland,2018-10-19,2853,65,7,3
Poland,2018-10-20,1833,26,7,2
Poland,2018-10-21,837,26,15,5
Poland,2018-10-22,1775,77,4,4
Poland,2018-10-23,953,4,22,5
Poland,2018-10-24,168,25,21,3
Poland,2018-10-25,965,33,18,5
Poland,2018-10-26,1101,8,18,4
Poland,2018-10-27,2992,37,2,4
Poland,2018-10-28,577,8,38,5
Poland,2018-10-29,2422,28,44,1
Poland,2018-10-30,665,12,44,1
Poland,2018-10-31,2680,40,44,5
Poland,2018-11-01,106,22,22,5
Poland,2018-11-02,340,44,9,4
Poland,2018-11-03,637,29,38,0
Poland,2018-11-04,1800,47,37,1
Poland,2018-11-05,1076,34,37,5
Poland,2018-11-06,2904,1,12,0
Poland,2018-11-07,626,67,36,3
Poland,2018-11-08,466,23,22,4
Poland,2018-11-09,981,70,7,4
Poland,2018-11-10,1137,4,23,2
Poland,2018-11-11,2629,73,2,2
Poland,2018-11-12,456,72,30,2
Poland,2018-11-13,878,59,7,5
Poland,2018-11-14,1107,63,34,3
Poland,2018-11-15,179,49,29,4
Poland,2018-11-16,1496,3,23,3
Poland,2018-11-17,2705,20,3,4
Poland,2018-11-18,2654,14,37,4
Poland,2018-11-19,1116,7,11,0
Poland,2018-11-20,825,68,32,5
Poland,2018-11-21,2088,56,49,0
Poland,2018-11-22,296,46,5,4
Poland,2018-11-23,1026,65,26,0
Poland,2018-11-24,2184,56,46,4
Poland,2018-11-25,690,42,17,3
Poland,2018-11-26,2604,2,29,5
Poland,2018-11-27,326,20,9,1
Poland,2018-11-28,1243,42,7,5
Poland,2018-11-29,1605,46,30,1
Poland,2018-11-30,84,39,20,1
Poland,2018-12-01,589,79,12,5
Poland,2018-12-02,277,27,27,3
Poland,2018-12-03,1202,36,29,1
Poland,2018-12-04,1456,61,31,3
Poland,2018-12-05,744,43,7,1
Poland,2018-12-06,83,63,24,4
Poland,2018-12-07,2901,14,32,4
Poland,2018-12-08,2722,43,22,2
Poland,2018-12-09,1762,44,21,4
Poland,2018-12-10,1514,33,19,1
Poland,2018-12-11,2054,75,27,2
Poland,2018-12-12,1129,31,43,3
Poland,2018-12-13,106,67,35,2
Poland,2018-12-14,403,74,46,1
Poland,2018-12-15,1292,19,4,4
Poland,2018-12-16,863,69,22,1
Poland,2018-12-17,1910,25,8,0
Poland,2018-12-18,2907,62,21,4
Poland,2018-12-19,364,34,37,5
Poland,2018-12-20,2427,53,33,1
Poland,2018-12-21,862,78,39,1
Poland,2018-12-22,1851,75,21,2
Poland,2018-12-23,2801,0,27,2
Poland,2018-12-24,1925,63,17,5
Poland,2018-12-25,839,36,33,4
Poland,2018-12-26,433,18,15,2
Poland,2018-12-27,2159,60,4,3
Poland,2018-12-28,1921,15,25,4
Poland,2018-12-29,2779,35,46,4
Poland,2018-12-30,359,74,8,3
Poland,2018-12-31,2584,12,44,0
Poland,2019-01-01,931,35,20,2
Poland,2019-01-02,2200,50,47,3
Poland,2019-01-03,2660,65,8,0
Poland,2019-01-04,252,73,33,3
Poland,2019-01-05,2984,28,37,4
Poland,2019-01-06,917,78,32,4
Poland,2019-01-07,236,33,40,0
Poland,2019-01-08,830,39,24,0
Poland,2019-01-09,2266,16,42,2
Poland,2019-01-10,1406,24,35,5
Poland,2019-01-11,2588,41,22,0
Poland,2019-01-12,1550,55,19,4
Poland,2019-01-13,605,32,48,5
Poland,2019-01-14,1056,67,9,4
Poland,2019-01-15,471,43,42,5
Poland,2019-01-16,1572,30,43,4
Poland,2019-01-17,181,52,10,0
Poland,2019-01-18,1011,48,14,5
Poland,2019-01-19,2203,50,39,1
Poland,2019-01-20,2529,48,38,0
Poland,2019-01-21,579,12,19,3
Poland,2019-01-22,2238,55,37,3
Poland,2019-01-23,2078,66,0,4
Poland,2019-01-24,2228,56,37,4
Poland,2019-01-25,1972,52,46,4
Poland,2019-01-26,240,51,37,1
Poland,2019-01-27,2068,38,4,4
Poland,2019-01-28,2485,53,5,2
Poland,2019-01-29,1771,34,14,4
Poland,2019-01-30,1872,24,37,4
Poland,2019-01-31,2313,57,2,2
Poland,2019-02-01,1953,78,47,4
Poland,2019-02-02,1329,19,48,1
Poland,2019-02-03,386,25,44,5
Poland,2019-02-04,1590,44,32,4
Poland,2019-02-05,2712,51,23,3
Poland,2019-02-06,1676,71,14,4
Poland,2019-02-07,2074,28,29,0
Poland,2019-02-08,670,5,16,2
Poland,2019-02-09,2997,20,33,5
Poland,2019-02-10,1510,58,39,1
Poland,2019-02-11,1435,60,1,3
Poland,2019-02-12,286,20,10,5
Poland,2019-02-13,274,29,8,2
Poland,2019-02-14,74,74,35,2
Poland,2019-02-15,19,5,0,2
Poland,2019-02-16,604,22,40,5
Poland,2019-02-17,10,66,16,2
Poland,2019-02-18,2891,47,22,4
Poland,2019-02-19,1930,18,39,4
Poland,2019-02-20,433,64,21,2
Poland,2019-02-21,345,28,26,2
Poland,2019-02-22,234,72,30,5
Poland,2019-02-23,1528,5,35,5
Poland,2019-02-24,1139,37,15,0
Poland,2019-02-25,563,48,13,1
Poland,2019-02-26,1285,56,44,0
Poland,2019-02-27,836,12,39,3
Poland,2019-02-28,501,16,32,1
Poland,2019-03-01,325,35,22,5
Poland,2019-03-02,750,70,3,4
Poland,2019-03-03,634,23,2,4
Poland,2019-03-04,2434,55,34,4
Poland,2019-03-05,2267,77,35,2
Poland,2019-03-06,1543,6,46,1
Poland,2019-03-07,469,57,24,4
Poland,2019-03-08,1654,22,47,1
Poland,2019-03-09,2364,56,3,2
Poland,2019-03-10,1835,77,50,5
Poland,2019-03-11,1607,12,16,5
Poland,2019-03-12,1345,61,31,4
Poland,2019-03-13,769,3,5,5
Poland,2019-03-14,250,56,17,3
Poland,2019-03-15,913,20,14,1
Poland,2019-03-16,1504,52,21,4
Poland,2019-03-17,1446,17,17,1
Poland,2019-03-18,37,6,44,5
Poland,2019-03-19,424,12,10,0
Poland,2019-03-20,1768,75,9,0
Poland,2019-03-21,2120,10,26,3
Poland,2019-03-22,2584,50,37,2
Poland,2019-03-23,1251,75,28,3
Poland,2019-03-24,705,39,27,1
Poland,2019-03-25,122,12,11,4
Poland,2019-03-26,2474,45,27,1
Poland,2019-03-27,1876,26,20,3
Poland,2019-03-28,789,4,0,3
Poland,2019-03-29,910,16,35,5
Poland,2019-03-30,2577,28,8,5
Poland,2019-03-31,1962,8,11,2
Poland,2019-04-01,2588,33,9,5
Poland,2019-04-02,2673,38,10,3
Poland,2019-04-03,1169,29,26,3
Poland,2019-04-04,444,45,16,0
Poland,2019-04-05,2857,58,34,1
Poland,2019-04-06,1747,64,46,5
Poland,2019-04-07,304,7,46,1
Poland,2019-04-08,1029,5,9,0
Poland,2019-04-09,1291,73,37,0
Poland,2019-04-10,510,74,22,3
Poland,2019-04-11,87,60,30,5
Poland,2019-04-12,2492,68,11,5
Poland,2019-04-13,1361,80,7,1
Poland,2019-04-14,2179,62,6,3
Poland,2019-04-15,2612,51,3,2
Poland,2019-04-16,1821,11,14,0
Poland,2019-04-17,2573,25,33,5
Poland,2019-04-18,2269,23,11,1
Poland,2019-04-19,2492,22,6,5
Poland,2019-04-20,1927,15,1,0
Poland,2019-04-21,1902,20,13,3
Poland,2019-04-22,2748,48,20,0
Poland,2019-04-23,1544,6,43,5
Poland,2019-04-24,265,17,31,4
Poland,2019-04-25,1458,68,13,3
Poland,2019-04-26,1829,7,6,5
Poland,2019-04-27,2854,75,49,0
Poland,2019-04-28,762,3,14,0
Poland,2019-04-29,1322,75,48,1
Poland,2019-04-30,2690,61,30,1
Poland,2019-05-01,2730,79,13,1
Poland,2019-05-02,1328,18,28,4
Poland,2019-05-03,726,16,8,0
Poland,2019-05-04,2460,26,33,1
Poland,2019-05-05,2888,57,23,0
Poland,2019-05-06,2016,49,47,3
Poland,2019-05-07,1439,43,13,0
Poland,2019-05-08,740,74,35,5
Poland,2019-05-09,1324,9,29,5
Poland,2019-05-10,2485,49,31,3
Poland,2019-05-11,169,45,7,3
Poland,2019-05-12,1733,21,42,5
Poland,2019-05-13,1702,34,32,5
Poland,2019-05-14,1075,67,26,4
Poland,2019-05-15,2464,7,2,5
Poland,2019-05-16,467,40,38,4
Poland,2019-05-17,1093,62,22,3
Poland,2019-05-18,1398,64,29,2
Poland,2019-05-19,688,22,27,1
Poland,2019-05-20,2648,32,26,3
Poland,2019-05-21,2503,63,29,0
Poland,2019-05-22,2405,18,18,1
Poland,2019-05-23,1683,42,34,0
Poland,2019-05-24,2036,18,31,4
Poland,2019-05-25,1095,58,34,2
Poland,2019-05-26,1514,64,43,5
Poland,2019-05-27,1495,22,36,1
Poland,2019-05-28,1114,80,28,2
Poland,2019-05-29,2914,48,30,3
Poland,2019-05-30,2079,54,19,1
Poland,2019-05-31,1746,17,32,1
Poland,2019-06-01,2047,74,11,1
Poland,2019-06-02,1227,3,27,1
Poland,2019-06-03,1823,21,48,4
Poland,2019-06-04,2940,11,21,2
Poland,2019-06-05,202,45,35,2
Poland,2019-06-06,934,30,21,3
Poland,2019-06-07,2957,4,22,5
Poland,2019-06-08,2862,21,27,0
Poland,2019-06-09,1136,59,27,4
Poland,2019-06-10,1579,11,37,4
Poland,2019-06-11,2929,59,29,3
Poland,2019-06-12,2057,74,41,3
Poland,2019-06-13,1651,51,50,3
Poland,2019-06-14,2574,38,16,5
Poland,2019-06-15,1662,0,5,4
Poland,2019-06-16,1647,7,11,1
Poland,2019-06-17,2786,62,37,4
Poland,2019-06-18,584,31,41,2
Poland,2019-06-19,1514,66,23,3
Poland,2019-06-20,2426,71,47,2
Poland,2019-06-21,2245,70,15,0
Poland,2019-06-22,580,43,23,3
Poland,2019-06-23,2378,60,30,1
Poland,2019-06-24,91,35,25,1
Poland,2019-06-25,204,41,1,0
Poland,2019-06-26,1326,44,7,2
Poland,2019-06-27,2679,34,3,1
Poland,2019-06-28,65,65,11,1
Poland,2019-06-29,1418,16,37,2
Poland,2019-06-30,206,6,45,2
Poland,2019-07-01,385,60,49,3
Poland,2019-07-02,2984,70,5,4
Poland,2019-07-03,2302,78,14,5
Poland,2019-07-04,2424,1,38,0
Poland,2019-07-05,716,4,34,2
Poland,2019-07-06,1280,18,6,5
Poland,2019-07-07,346,25,46,2
Poland,2019-07-08,900,70,23,5
Poland,2019-07-09,1035,54,3,2
Poland,2019-07-10,513,35,37,0
Poland,2019-07-11,1813,66,46,4
Poland,2019-07-12,1553,9,1,5
Poland,2019-07-13,2042,2,26,4
Poland,2019-07-14,718,5,22,4
Poland,2019-07-15,1103,0,42,3
Poland,2019-07-16,1851,30,19,4
Poland,2019-07-17,1204,8,4,0
Poland,2019-07-18,578,42,17,1
Poland,2019-07-19,2250,53,17,0
Poland,2019-07-20,2665,31,25,5
Poland,2019-07-21,1441,29,42,4
Poland,2019-07-22,2222,60,7,5
Poland,2019-07-23,2697,24,31,2
Poland,2019-07-24,1614,30,50,3
Poland,2019-07-25,2317,6,41,4
Poland,2019-07-26,2190,31,32,0
Poland,2019-07-27,368,15,50,4
Poland,2019-07-28,751,12,5,3
Poland,2019-07-29,681,63,8,5
Poland,2019-07-30,2774,0,44,1
Poland,2019-07-31,2584,14,41,0
Poland,2019-08-01,2108,22,16,3
Poland,2019-08-02,2561,4,45,3
Poland,2019-08-03,2409,29,5,2
Poland,2019-08-04,1204,31,50,1
Poland,2019-08-05,2618,38,17,2
Poland,2019-08-06,1360,27,41,0
Poland,2019-08-07,1975,65,27,2
Poland,2019-08-08,2074,79,16,3
Poland,2019-08-09,927,73,33,5
Poland,2019-08-10,318,39,42,2
Poland,2019-08-11,2065,58,22,2
Poland,2019-08-12,239,43,4,3
Poland,2019-08-13,1091,26,27,2
Poland,2019-08-14,2826,10,0,0
Poland,2019-08-15,1969,39,20,5
Poland,2019-08-16,641,75,23,1
Poland,2019-08-17,1062,23,2,3
Poland,2019-08-18,2973,54,47,2
Poland,2019-08-19,333,61,21,1
Poland,2019-08-20,1690,68,18,4
Poland,2019-08-21,880,7,32,3
Poland,2019-08-22,1790,65,7,2
Poland,2019-08-23,1754,17,25,1
Poland,2019-08-24,24,32,24,0
Poland,2019-08-25,2189,20,17,1
Poland,2019-08-26,997,28,20,5
Poland,2019-08-27,1520,58,27,5
Poland,2019-08-28,1302,15,30,0
Poland,2019-08-29,1628,69,24,5
Poland,2019-08-30,656,15,15,2
Poland,2019-08-31,2629,44,16,0
Poland,2019-09-01,41,49,28,3
Poland,2019-09-02,2230,72,48,3
Poland,2019-09-03,2386,13,37,5
Poland,2019-09-04,867,56,50,1
Poland,2019-09-05,2176,29,26,4
Poland,2019-09-06,1205,55,14,1
Poland,2019-09-07,1078,31,44,2
Poland,2019-09-08,2470,42,49,4
Poland,2019-09-09,866,18,4,4
Poland,2019-09-10,784,9,49,2
Poland,2019-09-11,2538,33,32,0
Poland,2019-09-12,1304,19,3,2
Poland,2019-09-13,168,73,20,2
Poland,2019-09-14,1969,61,10,1
Poland,2019-09-15,1425,41,46,3
Poland,2019-09-16,150,20,50,5
Poland,2019-09-17,626,49,39,1
Poland,2019-09-18,872,8,40,4
Poland,2019-09-19,1468,23,5,2
Poland,2019-09-20,177,77,39,2
Poland,2019-09-21,926,18,48,1
Poland,2019-09-22,2236,46,43,1
Poland,2019-09-23,2960,36,16,0
Poland,2019-09-24,1169,24,49,5
Poland,2019-09-25,2482,32,31,3
Poland,2019-09-26,2344,5,30,1
Poland,2019-09-27,1882,54,45,0
Poland,2019-09-28,1825,0,42,1
Poland,2019-09-29,614,66,43,5
Poland,2019-09-30,2753,9,43,4
Poland,2019-10-01,1419,7,49,3
Poland,2019-10-02,1058,11,22,3
Poland,2019-10-03,331,57,5,1
Poland,2019-10-04,1336,0,7,4
Poland,2019-10-05,2725,31,3,1
Poland,2019-10-06,431,35,34,0
Poland,2019-10-07,1226,75,36,1
Poland,2019-10-08,736,23,23,1
Poland,2019-10-09,2362,52,36,3
Poland,2019-10-10,2705,67,47,4
Poland,2019-10-11,243,49,7,1
Poland,2019-10-12,1079,69,42,2
Poland,2019-10-13,966,79,6,0
Poland,2019-10-14,100,34,26,5
Poland,2019-10-15,184,65,47,3
Poland,2019-10-16,2022,7,31,2
Poland,2019-10-17,716,70,39,3
Poland,2019-10-18,2638,32,40,0
Poland,2019-10-19,2582,15,0,4
Poland,2019-10-20,1990,21,19,4
Poland,2019-10-21,2129,34,28,4
Poland,2019-10-22,303,77,9,1
Poland,2019-10-23,2239,62,5,5
Poland,2019-10-24,268,18,20,0
Poland,2019-10-25,337,50,1,4
Poland,2019-10-26,2950,4,27,2
Poland,2019-10-27,1310,3,48,4
Poland,2019-10-28,1421,40,48,3
Poland,2019-10-29,2916,38,17,4
Poland,2019-10-30,2396,38,34,3
Poland,2019-10-31,2033,76,43,0
Poland,2019-11-01,620,61,37,0
Poland,2019-11-02,274,50,31,1
Poland,2019-11-03,1395,34,0,0
Poland,2019-11-04,2840,2,40,5
Poland,2019-11-05,902,18,49,4
Poland,2019-11-06,109,19,5,3
Poland,2019-11-07,2773,70,15,4
Poland,2019-11-08,2312,71,34,1
Poland,2019-11-09,1451,24,39,0
Poland,2019-11-10,2360,7,23,0
Poland,2019-11-11,132,33,30,3
Poland,2019-11-12,2912,2,10,0
Poland,2019-11-13,2880,36,50,0
Poland,2019-11-14,669,20,18,0
Poland,2019-11-15,2553,24,20,3
Poland,2019-11-16,2611,28,23,3
Poland,2019-11-17,891,76,6,3
Poland,2019-11-18,2000,55,44,3
Poland,2019-11-19,2233,9,31,1
Poland,2019-11-20,1727,68,20,2
Poland,2019-11-21,1314,0,37,5
Poland,2019-11-22,2610,21,25,4
Poland,2019-11-23,1710,10,1,2
Poland,2019-11-24,0,78,48,0
Poland,2019-11-25,2683,63,27,1
Poland,2019-11-26,2092,54,25,4
Poland,2019-11-27,1059,8,32,0
Poland,2019-11-28,1989,46,44,0
Poland,2019-11-29,2453,63,4,4
Poland,2019-11-30,528,75,22,3
Poland,2019-12-01,1510,20,38,1
Poland,2019-12-02,1568,5,10,2
Poland,2019-12-03,1309,66,41,1
Poland,2019-12-04,1413,28,19,5
Poland,2019-12-05,2154,79,30,4
Poland,2019-12-06,2659,31,39,5
Poland,2019-12-07,2897,39,5,1
Poland,2019-12-08,584,77,3,3
Poland,2019-12-09,1998,23,0,3
Poland,2019-12-10,439,5,24,5
Poland,2019-12-11,2340,68,10,0
Poland,2019-12-12,2137,41,43,4
Poland,2019-12-13,247,39,35,1
Poland,2019-12-14,2644,57,31,2
Poland,2019-12-15,1078,47,17,5
Poland,2019-12-16,2821,51,28,0
Poland,2019-12-17,2573,69,29,1
Poland,2019-12-18,1494,69,48,1
Poland,2019-12-19,1731,31,39,4
Poland,2019-12-20,1751,77,43,5
Poland,2019-12-21,2756,2,38,3
Poland,2019-12-22,1853,25,43,2
Poland,2019-12-23,360,76,50,4
Poland,2019-12-24,2750,72,32,4
Poland,2019-12-25,424,50,28,1
Poland,2019-12-26,1652,77,20,5
Poland,2019-12-27,965,33,40,5
Poland,2019-12-28,583,64,21,3
Poland,2019-12-29,115,49,37,0
Poland,2019-12-30,1487,36,31,5
Poland,2019-12-31,17,9,37,5
Poland,2020-01-01,2237,49,34,2
Poland,2020-01-02,1093,59,25,4
Poland,2020-01-03,746,5,31,1
Poland,2020-01-04,281,23,5,4
Poland,2020-01-05,1285,46,47,5
Poland,2020-01-06,1791,40,30,4
Poland,2020-01-07,311,36,1,2
Poland,2020-01-08,2318,41,7,4
Poland,2020-01-09,2590,0,37,1
Poland,2020-01-10,449,49,7,4
Poland,2020-01-11,2233,7,24,0
Poland,2020-01-12,1111,72,38,1
Poland,2020-01-13,2680,30,37,3
Poland,2020-01-14,2301,77,19,0
Poland,2020-01-15,2456,39,16,5
Poland,2020-01-16,2624,7,28,5
Poland,2020-01-17,1626,57,6,1
Poland,2020-01-18,2350,52,23,5
Poland,2020-01-19,2864,16,20,1
Poland,2020-01-20,2797,28,29,5
Poland,2020-01-21,2195,15,11,1
Poland,2020-01-22,1328,53,12,1
Poland,2020-01-23,1011,59,42,3
Poland,2020-01-24,2108,19,29,5
Poland,2020-01-25,1350,16,37,3
Poland,2020-01-26,3,54,30,2
Poland,2020-01-27,227,44,23,3
Poland,2020-01-28,2851,26,26,3
Poland,2020-01-29,1621,66,1,1
Poland,2020-01-30,926,77,23,4
Poland,2020-01-31,262,25,32,1
Poland,2020-02-01,119,49,1,1
Poland,2020-02-02,1695,13,8,2
Poland,2020-02-03,1804,21,34,1
Poland,2020-02-04,179,38,22,1
Poland,2020-02-05,1329,72,21,4
Poland,2020-02-06,123,1,47,3
Poland,2020-02-07,1531,74,47,4
Poland,2020-02-08,2713,56,26,2
Poland,2020-02-09,780,5,21,1
Poland,2020-02-10,1649,62,28,5
Poland,2020-02-11,2824,3,37,5
Poland,2020-02-12,1254,70,39,2
Poland,2020-02-13,1087,26,16,3
Poland,2020-02-14,793,74,22,1
Poland,2020-02-15,964,59,15,5
Poland,2020-02-16,1309,68,26,3
Poland,2020-02-17,1557,37,24,3
Poland,2020-02-18,1973,50,34,3
Poland,2020-02-19,26,74,32,4
Poland,2020-02-20,1645,75,12,1
Poland,2020-02-21,1335,51,13,4
Poland,2020-02-22,190,35,13,4
Poland,2020-02-23,718,71,7,3
Poland,2020-02-24,1675,17,10,1
Poland,2020-02-25,363,20,6,3
Poland,2020-02-26,573,41,50,3
Poland,2020-02-27,2423,41,36,2
Poland,2020-02-28,630,15,45,2
Poland,2020-02-29,1882,77,24,5
Poland,2020-03-01,104,2,29,0
Poland,2020-03-02,2747,22,15,4
Poland,2020-03-03,945,54,43,3
Poland,2020-03-04,11,0,19,1
Poland,2020-03-05,1747,73,2,5
Poland,2020-03-06,1626,13,11,5
Poland,2020-03-07,1169,71,47,2
Poland,2020-03-08,1046,54,17,0
Poland,2020-03-09,1694,11,48,1
Poland,2020-03-10,2606,23,29,3
Poland,2020-03-11,816,40,4,4
Poland,2020-03-12,888,53,18,3
Poland,2020-03-13,678,73,15,1
Poland,2020-03-14,2131,27,43,0
Poland,2020-03-15,2402,59,26,5
Poland,2020-03-16,662,75,2,2
Poland,2020-03-17,2538,71,3,3
Poland,2020-03-18,1598,45,5,5
Poland,2020-03-19,2280,66,12,2
Poland,2020-03-20,2964,57,28,2
Poland,2020-03-21,2627,62,20,4
Poland,2020-03-22,946,16,4,2
Poland,2020-03-23,821,31,43,1
Poland,2020-03-24,2212,68,22,3
Poland,2020-03-25,1031,14,45,2
Poland,2020-03-26,1725,50,19,3
Poland,2020-03-27,1032,7,2,3
Poland,2020-03-28,1220,3,45,0
Poland,2020-03-29,2107,71,14,5
Poland,2020-03-30,2485,0,25,4
Poland,2020-03-31,415,79,17,2
Poland,2020-04-01,1476,20,7,0
Poland,2020-04-02,1539,3,19,4
Poland,2020-04-03,1319,33,15,1
Poland,2020-04-04,966,59,17,0
Poland,2020-04-05,379,79,34,2
Poland,2020-04-06,2768,78,22,2
Poland,2020-04-07,2615,27,16,3
Poland,2020-04-08,528,28,0,4
Poland,2020-04-09,106,67,31,5
Poland,2020-04-10,414,8,7,2
Poland,2020-04-11,2084,62,6,1
Poland,2020-04-12,1964,15,1,3
Poland,2020-04-13,139,57,16,5
Poland,2020-04-14,573,54,1,5
Poland,2020-04-15,704,15,24,4
Poland,2020-04-16,2089,74,30,1
Poland,2020-04-17,853,69,24,0
Poland,2020-04-18,2310,55,43,2
Poland,2020-04-19,2642,37,35,2
Poland,2020-04-20,393,36,22,3
Poland,2020-04-21,968,44,4,4
Poland,2020-04-22,426,72,24,1
Poland,2020-04-23,1470,35,44,1
Poland,2020-04-24,2453,67,38,1
Poland,2020-04-25,383,37,24,0
Poland,2020-04-26,1276,42,43,4
Poland,2020-04-27,1658,36,13,4
Poland,2020-04-28,2881,66,32,2
Poland,2020-04-29,1571,54,5,3
Poland,2020-04-30,879,60,33,4
Poland,2020-05-01,2931,1,0,1
Poland,2020-05-02,2989,49,22,2
Poland,2020-05-03,689,8,18,0
Poland,2020-05-04,1450,37,45,2
Poland,2020-05-05,704,19,18,1
Poland,2020-05-06,310,41,11,4
Poland,2020-05-07,1358,13,46,1
Poland,2020-05-08,1363,53,46,3
Poland,2020-05-09,2353,69,26,5
Poland,2020-05-10,1519,19,4,3
Poland,2020-05-11,2300,47,35,3
Poland,2020-05-12,513,4,40,0
Poland,2020-05-13,2787,11,15,0
Poland,2020-05-14,2681,54,12,5
Poland,2020-05-15,2020,35,6,3
Poland,2020-05-16,1214,4,13,0
Poland,2020-05-17,1322,27,40,0
Poland,2020-05-18,2955,78,50,3
Poland,2020-05-19,299,71,41,3
Poland,2020-05-20,2157,5,34,1
Poland,2020-05-21,844,3,3,4
United States,2017-02-23,1240,67,47,3
United States,2017-02-24,829,21,0,2
United States,2017-02-25,1224,11,34,1
United States,2017-02-26,2984,80,23,3
United States,2017-02-27,78,37,38,3
United States,2017-02-28,413,26,38,1
United States,2017-03-01,2622,32,0,5
United States,2017-03-02,1055,58,0,0
United States,2017-03-03,2383,59,7,5
United States,2017-03-04,2414,38,30,2
United States,2017-03-05,2668,7,42,1
United States,2017-03-06,1078,52,19,1
United States,2017-03-07,1708,74,6,3
United States,2017-03-08,2089,37,9,3
United States,2017-03-09,2548,77,40,2
United States,2017-03-10,2068,74,30,2
United States,2017-03-11,2951,2,24,2
United States,2017-03-12,499,33,49,3
United States,2017-03-13,585,27,39,4
United States,2017-03-14,1287,4,27,2
United States,2017-03-15,1987,26,14,2
United States,2017-03-16,2399,45,22,0
United States,2017-03-17,2106,12,10,2
United States,2017-03-18,308,6,35,4
United States,2017-03-19,471,56,35,4
United States,2017-03-20,1195,50,48,1
United States,2017-03-21,269,48,21,4
United States,2017-03-22,477,70,37,5
United States,2017-03-23,1204,48,5,0
United States,2017-03-24,3,58,13,4
United States,2017-03-25,621,26,21,4
United States,2017-03-26,1882,0,38,2
United States,2017-03-27,1647,17,15,0
